Hsz-NTRK1 2000 1000 T083823-NTRK1
rank,node,Fabs,Frel,Class
796,t157567,387,0.193017456359,??
797,t064711,388,0.1929388364,??
798,t162750,383,0.190737051793,??
799,t047928,381,0.189552238806,??
800,t195197,380,0.189243027888,??
801,t070188,379,0.18855721393,??
802,t093534,375,0.186567164179,??
803,t138790,374,0.18625498008,??
804,t168615,374,0.185884691849,??
805,t053198,372,0.185258964143,??
806,t073432,370,0.184171229467,??
807,t188173,366,0.182361733931,??
808,t087882,365,0.181954137587,??
809,t157829,359,0.178606965174,??
810,t169572,357,0.17752362009,??
811,t185235,355,0.177057356608,??
812,t052140,353,0.176059850374,??
813,t025170,354,0.175769612711,??
814,t108461,351,0.175149700599,??
815,t078337,351,0.174713787954,??
816,t115201,350,0.174389636273,??
817,t178298,349,0.173804780876,??
818,t121486,349,0.173373075012,??
819,t086208,348,0.172876304024,??
820,t049891,347,0.17280876494,??
821,t002735,346,0.172053704625,??
822,t176651,345,0.171898355755,??
823,t107051,344,0.171571072319,??
824,t178821,341,0.16999002991,??
825,t198425,341,0.16990533134,??
826,t084227,339,0.168908819133,??
827,t051462,337,0.168163672655,??
828,t060501,337,0.167912306926,??
829,t025432,337,0.167828685259,??
830,t060852,337,0.167661691542,??
831,t108554,336,0.167497507478,??
832,t079738,335,0.166915794718,??
833,t077421,335,0.166832669323,??
834,t058191,335,0.16658378916,??
835,t092066,333,0.165754106521,??
836,t106591,331,0.16484063745,??
837,t180866,331,0.164758586361,??
838,t085810,331,0.164512922465,??
839,t068676,330,0.164506480558,??
840,t163041,330,0.164179104478,??
841,t095183,329,0.16368159204,??
842,t103160,328,0.163102933864,??
843,t109289,325,0.161450571287,??
844,t108527,324,0.161113873695,??
845,t014437,323,0.160936721475,??
846,t139962,322,0.160358565737,??
847,t055216,320,0.159760359461,??
848,t170522,321,0.159701492537,??
849,t044283,320,0.159362549801,??
850,t034977,320,0.159362549801,??
851,t004991,320,0.1592039801,??
852,t162954,319,0.158785465406,??
853,t077969,318,0.158366533865,??
854,t070773,317,0.157476403378,??
855,t073240,315,0.15687250996,??
856,t039797,313,0.155876494024,??
857,t135893,313,0.155798904928,??
858,t165786,311,0.154957648231,??
859,t079623,310,0.154690618762,??
860,t095244,309,0.154037886341,??
861,t141983,309,0.153884462151,??
862,t040482,309,0.153807864609,??
863,t084338,305,0.151741293532,??
864,t144485,305,0.151665837892,??
865,t106887,304,0.151469855506,??
866,t125720,304,0.151394422311,??
867,t163120,301,0.150274588118,??
868,t160643,300,0.14917951268,??
869,t070756,299,0.148978574988,??
870,t144547,295,0.146912350598,??
871,t016316,293,0.145843703335,??
872,t066937,292,0.145635910224,??
873,t089997,291,0.144992526158,??
874,t131953,289,0.143924302789,??
875,t135910,288,0.14371257485,??
876,t066054,288,0.143640897756,??
877,t189134,285,0.142144638404,??
878,t196201,285,0.141861622698,??
879,t105233,282,0.140298507463,??
880,t130401,281,0.140149625935,??
881,t174920,280,0.139720558882,??
882,t095174,280,0.139581256231,??
883,t000987,279,0.139221556886,??
884,t200194,278,0.138170974155,??
885,t128761,277,0.137742416708,??
886,t096262,276,0.137313432836,??
887,t041889,274,0.136658354115,??
888,t094408,273,0.135416666667,??
889,t084962,269,0.133830845771,??
890,t090946,269,0.13376429637,??
891,t113634,269,0.133697813121,??
892,t168758,268,0.133665835411,??
893,t164706,266,0.132536123568,??
894,t096402,262,0.130218687873,??
895,t021107,262,0.130153999006,??
896,t077182,261,0.129786176032,??
897,t093818,260,0.129353233831,??
898,t116895,258,0.128422100548,??
899,t065254,255,0.126928820309,??
900,t146361,255,0.126739562624,??
901,t144233,254,0.126620139581,??
902,t028812,253,0.126121635095,??
903,t060213,252,0.12543554007,??
904,t050991,250,0.124378109453,??
905,t069576,248,0.123567513702,??
906,t061827,248,0.123567513702,??
907,t114765,247,0.12282446544,??
908,t072811,244,0.121635094716,??
909,t153014,244,0.121635094716,??
910,t156035,243,0.121015936255,??
911,t061705,241,0.119960179194,??
912,t065888,240,0.11964107677,??
913,t137819,240,0.119343610144,??
914,t010583,239,0.118905472637,??
915,t036987,237,0.118322516226,??
916,t051338,237,0.11814556331,??
917,t029251,235,0.11703187251,??
918,t168685,235,0.116857284933,??
919,t100034,231,0.115039840637,??
920,t131130,230,0.114827758362,??
921,t059654,230,0.114143920596,??
922,t177874,229,0.113987058238,??
923,t109466,229,0.113478691774,??
924,t003173,227,0.113216957606,??
925,t165813,227,0.112991538079,??
926,t145985,226,0.112270243418,??
927,t107087,224,0.111665004985,??
928,t165379,224,0.111609367215,??
929,t022868,224,0.111553784861,??
930,t013785,224,0.111111111111,??
931,t004881,223,0.11100049776,??
932,t083820,222,0.110283159463,??
933,t017084,222,0.110228401192,??
934,t078430,219,0.109172482552,??
935,t053040,219,0.10906374502,??
936,t051366,218,0.108673978066,??
937,t056662,218,0.108403779214,??
938,t094528,217,0.108067729084,??
939,t069968,216,0.107838242636,??
940,t134898,216,0.107462686567,??
941,t110078,215,0.107071713147,??
942,t104731,214,0.106573705179,??
943,t176749,213,0.105864811133,??
944,t176788,212,0.105735660848,??
945,t105906,212,0.105525136884,??
946,t056802,212,0.105525136884,??
947,t065019,212,0.105472636816,??
948,t127508,210,0.104790419162,??
949,t108389,210,0.104581673307,??
950,t053504,210,0.10447761194,??
951,t091442,210,0.10447761194,??
952,t081686,208,0.103585657371,??
953,t102510,207,0.102985074627,??
954,t200971,206,0.102691924227,??
955,t069543,205,0.102142501246,??
956,t069488,204,0.101543056247,??
957,t100489,204,0.101492537313,??
958,t061981,203,0.101196410768,??
959,t140776,204,0.101140307387,??
960,t019758,200,0.0996015936255,??
961,t016776,198,0.098556495769,??
962,t135297,198,0.098556495769,??
963,t198483,197,0.0981075697211,??
964,t054973,197,0.0980099502488,??
965,t147719,196,0.0977068793619,??
966,t036981,196,0.0973671137606,??
967,t121669,193,0.0962593516209,??
968,t089363,190,0.0946686596911,??
969,t059414,190,0.0946686596911,??
970,t143172,189,0.0938897168405,??
971,t053251,186,0.0927680798005,??
972,t072493,185,0.0921314741036,??
973,t018930,184,0.0916791230693,??
974,t085813,184,0.0914512922465,??
975,t183454,181,0.0901394422311,??
976,t081068,181,0.0899602385686,??
977,t001993,180,0.0896860986547,??
978,t109614,179,0.0892323030907,??
979,t199603,179,0.0891878425511,??
980,t055743,179,0.0891434262948,??
981,t197372,178,0.0885572139303,??
982,t063633,176,0.0874751491054,??
983,t164583,174,0.0866965620329,??
984,t062465,174,0.0866965620329,??
985,t164195,172,0.08552958727,??
986,t173344,171,0.0850746268657,??
987,t132209,170,0.0842000990589,??
988,t027043,167,0.0832917705736,??
989,t105915,167,0.0832502492522,??
990,t025860,167,0.0830845771144,??
991,t014275,166,0.0827105132038,??
992,t183649,166,0.0825870646766,??
993,t101609,166,0.0825870646766,??
994,t163185,166,0.0825049701789,??
995,t111798,166,0.0825049701789,??
996,t087878,165,0.0822532402792,??
997,t072144,160,0.0795624067628,??
998,t198490,159,0.0791044776119,??
999,t002942,158,0.0786460925834,??
1000,t135296,156,0.0778054862843,??
1001,t092834,155,0.0771912350598,??
1002,t092903,153,0.0763092269327,??
1003,t138803,153,0.0761194029851,??
1004,t073778,152,0.0758104738155,??
1005,t199573,152,0.0756972111554,??
1006,t036253,152,0.0756218905473,??
1007,t089929,152,0.0755467196819,??
1008,t129551,152,0.0754716981132,??
1009,t072931,151,0.0751617720259,??
1010,t024959,151,0.0750124192747,??
1011,t123754,151,0.0749751737835,??
1012,t106606,149,0.0741662518666,??
1013,t104776,148,0.073631840796,??
1014,t050768,148,0.0735952262556,??
1015,t059973,148,0.0735586481113,??
1016,t190354,147,0.0733167082294,??
1017,t090816,147,0.0732436472347,??
1018,t164575,147,0.0732071713147,??
1019,t023933,146,0.0725285643318,??
1020,t192194,145,0.0722471350274,??
1021,t098161,145,0.0720675944334,??
1022,t163644,144,0.0718921617574,??
1023,t163651,143,0.0713216957606,??
1024,t158464,143,0.0711796913888,??
1025,t191347,143,0.0710382513661,??
1026,t087905,142,0.0704365079365,??
1027,t164285,141,0.070219123506,??
1028,t189753,140,0.0696864111498,??
1029,t039787,140,0.0696171059175,??
1030,t082379,139,0.0691886510702,??
1031,t078408,139,0.0690511674118,??
1032,t175630,137,0.0683291770574,??
1033,t200652,137,0.0682270916335,??
1034,t000102,137,0.0680238331678,??
1035,t031400,134,0.0666003976143,??
1036,t054673,133,0.0662020905923,??
1037,t162916,132,0.065606361829,??
1038,t191490,132,0.065606361829,??
1039,t016037,131,0.0652390438247,??
1040,t126266,130,0.0647410358566,??
1041,t049960,130,0.0647088103534,??
1042,t063605,127,0.0632785251619,??
1043,t077434,127,0.063184079602,??
1044,t049346,127,0.0631212723658,??
1045,t134465,127,0.0630272952854,??
1046,t157571,125,0.0621272365805,??
1047,t196903,125,0.0620655412115,??
1048,t014946,124,0.0617222498756,??
1049,t109021,124,0.0616915422886,??
1050,t056285,123,0.0612549800797,??
1051,t158632,123,0.0611028315946,??
1052,t135337,122,0.0606965174129,??
1053,t087880,122,0.0606965174129,??
1054,t163770,122,0.0606663351566,??
1055,t071293,121,0.0601990049751,??
1056,t102583,121,0.0601690701144,??
1057,t185778,121,0.0601690701144,??
1058,t051179,120,0.059880239521,??
1059,t028489,118,0.0587942202292,??
1060,t057513,118,0.0587356893977,??
1061,t099329,118,0.0587064676617,??
1062,t015746,118,0.0586772749876,??
1063,t199042,117,0.0581800099453,??
1064,t165956,116,0.0578265204387,??
1065,t034767,116,0.057682744903,??
1066,t144166,115,0.0572139303483,??
1067,t188732,114,0.0567164179104,??
1068,t006284,113,0.0564153769346,??
1069,t053195,113,0.0563310069791,??
1070,t154285,113,0.056302939711,??
1071,t033360,113,0.0562468889995,??
1072,t093461,112,0.0558603491272,??
1073,t091268,112,0.0557213930348,??
1074,t163161,111,0.0553892215569,??
1075,t003532,111,0.0553064275037,??
1076,t134401,110,0.054780876494,??
1077,t057543,110,0.0547536087606,??
1078,t174793,109,0.0543369890329,??
1079,t024362,109,0.0542558486809,??
1080,t033684,109,0.0542558486809,??
1081,t063682,109,0.0542288557214,??
1082,t096183,103,0.0511674118231,??
1083,t047819,102,0.0507462686567,??
1084,t178847,101,0.0502737680438,??
1085,t046445,101,0.0502737680438,??
1086,t110686,101,0.0502737680438,??
1087,t086640,101,0.0502487562189,??
1088,t063577,101,0.050223769269,??
1089,t175774,100,0.049850448654,??
1090,t040376,100,0.0497265042268,??
1091,t106021,99,0.0492292391845,??
1092,t053411,97,0.0483067729084,??
1093,t004743,97,0.0482587064677,??
1094,t184330,97,0.0482347091,??
1095,t161190,96,0.0478564307079,??
1096,t061979,96,0.0478087649402,??
1097,t053042,96,0.0477137176938,??
1098,t011119,95,0.0473815461347,??
1099,t193402,95,0.0473107569721,??
1100,t094898,95,0.0471932439146,??
1101,t053910,94,0.046812749004,??
1102,t138906,94,0.0466732869911,??
1103,t158329,91,0.0452286282306,??
1104,t019139,90,0.0445986124876,??
1105,t197050,89,0.0443447932237,??
1106,t174794,89,0.0443227091633,??
1107,t184476,88,0.0438683948156,??
1108,t074402,88,0.0437810945274,??
1109,t005096,88,0.0437593237195,??
1110,t162138,88,0.0437375745527,??
1111,t081168,86,0.042828685259,??
1112,t170515,85,0.0423728813559,??
1113,t060177,85,0.0422885572139,??
1114,t180367,85,0.0422255340288,??
1115,t028681,85,0.0421209117939,??
1116,t182514,84,0.0417702635505,??
1117,t149362,84,0.0417287630402,??
1118,t070350,83,0.0413552566019,??
1119,t015810,83,0.0412935323383,??
1120,t025436,83,0.0412319920517,??
1121,t074249,83,0.0411706349206,??
1122,t089998,82,0.0408570004983,??
1123,t069989,81,0.0403587443946,??
1124,t045640,81,0.0402985074627,??
1125,t065865,81,0.0402985074627,??
1126,t076923,81,0.0402985074627,??
1127,t110691,80,0.0397416790859,??
1128,t052763,79,0.0393034825871,??
1129,t036856,79,0.039205955335,??
1130,t043743,78,0.0388639760837,??
1131,t170114,77,0.0384039900249,??
1132,t135894,76,0.0378297660528,??
1133,t094118,75,0.0374064837905,??
1134,t094250,75,0.0373505976096,??
1135,t105635,75,0.0373134328358,??
1136,t074200,74,0.036815920398,??
1137,t137105,74,0.0367976131278,??
1138,t156164,73,0.0363184079602,??
1139,t193399,73,0.0363003480855,??
1140,t130459,72,0.0358387257342,??
1141,t073816,72,0.0358030830433,??
1142,t016034,72,0.0357497517378,??
1143,t085302,71,0.0353233830846,??
1144,t011286,71,0.0353233830846,??
1145,t094927,71,0.035305818001,??
1146,t099698,71,0.035305818001,??
1147,t040366,70,0.0348085529587,??
1148,t071805,70,0.0347394540943,??
1149,t114669,69,0.0343454454953,??
1150,t056273,68,0.0338983050847,??
1151,t163122,68,0.0338645418327,??
1152,t019105,67,0.0334498252621,??
1153,t109768,67,0.0333998005982,??
1154,t150085,67,0.0333167578319,??
1155,t013429,66,0.0328521652563,??
1156,t103299,66,0.0327380952381,??
1157,t091989,65,0.0324675324675,??
1158,t165688,65,0.0323866467364,??
1159,t163050,65,0.0323383084577,??
1160,t129600,64,0.0318883906328,??
1161,t044672,64,0.0318091451292,??
1162,t176988,64,0.0318091451292,??
1163,t130320,63,0.0314528207688,??
1164,t147623,63,0.031374501992,??
1165,t056885,63,0.0312965722802,??
1166,t070103,62,0.0309381237525,??
1167,t163124,62,0.0307387208726,??
1168,t040793,61,0.0304239401496,??
1169,t146077,61,0.0303784860558,??
1170,t054087,61,0.0303784860558,??
1171,t198089,60,0.0298953662182,??
1172,t122623,60,0.0298656047785,??
1173,t176533,60,0.0298507462687,??
1174,t073124,60,0.0298359025361,??
1175,t059910,59,0.0293971101146,??
1176,t110300,59,0.0293824701195,??
1177,t094564,58,0.028898854011,??
1178,t079952,58,0.0288700846192,??
1179,t026720,58,0.0288700846192,??
1180,t095311,58,0.028855721393,??
1181,t070825,58,0.028855721393,??
1182,t082009,58,0.0287984111221,??
1183,t064256,58,0.0287698412698,??
1184,t078127,57,0.0284289276808,??
1185,t080507,57,0.0284147557328,??
1186,t074598,57,0.0283864541833,??
1187,t163137,56,0.0279301745636,??
1188,t014156,56,0.0278330019881,??
1189,t163160,55,0.0274451097804,??
1190,t176761,55,0.027390438247,??
1191,t085450,55,0.027390438247,??
1192,t055212,55,0.0273768043803,??
1193,t165933,55,0.0273768043803,??
1194,t108615,55,0.0273495773247,??
1195,t135608,55,0.0273495773247,??
1196,t110081,55,0.0273359840954,??
1197,t067912,55,0.0273088381331,??
1198,t199384,54,0.0269326683292,??
1199,t118629,54,0.0269326683292,??
1200,t014622,54,0.0268523122824,??
1201,t162924,54,0.0268523122824,??
1202,t106772,53,0.0264075734928,??
1203,t089372,53,0.026368159204,??
1204,t153035,53,0.0263550472402,??
1205,t072655,53,0.0263288623944,??
1206,t063007,52,0.0258964143426,??
1207,t083376,52,0.0258964143426,??
1208,t047331,52,0.0258964143426,??
1209,t083532,52,0.0258449304175,??
1210,t195094,51,0.0253479125249,??
1211,t183062,50,0.0249500998004,??
1212,t070576,50,0.0248880039821,??
1213,t002955,50,0.0248880039821,??
1214,t094628,50,0.0248138957816,??
1215,t168142,49,0.0243902439024,??
1216,t018920,48,0.0239162929746,??
1217,t190159,48,0.0239162929746,??
1218,t015010,48,0.0239043824701,??
1219,t059722,48,0.0238687220288,??
1220,t093106,48,0.0238450074516,??
1221,t046455,48,0.0238331678252,??
1222,t200500,47,0.0234297108674,??
1223,t072856,47,0.023418036871,??
1224,t075506,47,0.0233947237432,??
1225,t014365,47,0.023348236463,??
1226,t086649,46,0.0229083665339,??
1227,t106646,46,0.0229083665339,??
1228,t064990,46,0.0228514654744,??
1229,t147014,46,0.0228287841191,??
1230,t017874,45,0.0224438902743,??
1231,t061052,45,0.0224215246637,??
1232,t072881,45,0.022376926902,??
1233,t006657,45,0.022365805169,??
1234,t131254,44,0.0218687872763,??
1235,t086924,44,0.0218145761031,??
1236,t055808,43,0.0214356929212,??
1237,t011196,43,0.0213930348259,??
1238,t095081,42,0.0209580838323,??
1239,t016061,42,0.0209580838323,??
1240,t048521,42,0.0209267563528,??
1241,t046813,41,0.0204488778055,??
1242,t027003,41,0.0204386839482,??
1243,t073632,41,0.0204183266932,??
1244,t086738,41,0.0204081632653,??
1245,t001776,40,0.0199302441455,??
1246,t027092,40,0.0199203187251,??
1247,t135244,40,0.0199104031857,??
1248,t089507,40,0.0199104031857,??
1249,t011146,40,0.0199104031857,??
1250,t053870,40,0.0199004975124,??
1251,t050510,40,0.0199004975124,??
1252,t178986,40,0.0198807157058,??
1253,t038427,39,0.019412643106,??
1254,t126068,39,0.0193933366484,??
1255,t135699,39,0.0193933366484,??
1256,t131498,39,0.0193740685544,??
1257,t069493,38,0.0189620758483,??
1258,t138421,38,0.0189054726368,??
1259,t079387,38,0.0188866799205,??
1260,t053386,37,0.0184354758346,??
1261,t129368,37,0.0184262948207,??
1262,t056921,37,0.0184262948207,??
1263,t025462,37,0.018407960199,??
1264,t198548,37,0.0183988065639,??
1265,t104739,37,0.0183988065639,??
1266,t087276,36,0.0179372197309,??
1267,t056688,36,0.0179193628671,??
1268,t110578,36,0.0179193628671,??
1269,t012247,36,0.0179104477612,??
1270,t104558,35,0.0174563591022,??
1271,t076771,35,0.0174302788845,??
1272,t090676,35,0.0174216027875,??
1273,t033282,35,0.0174129353234,??
1274,t199572,35,0.0174129353234,??
1275,t175339,35,0.0173869846001,??
1276,t160357,34,0.0169238427078,??
1277,t025569,33,0.01644245142,??
1278,t077963,33,0.0164342629482,??
1279,t060785,33,0.0164342629482,??
1280,t036962,33,0.0164179104478,??
1281,t013719,33,0.0164015904573,??
1282,t069478,33,0.0163771712159,??
1283,t120784,32,0.0159680638723,??
1284,t094700,32,0.0159600997506,??
1285,t011765,32,0.0159283225485,??
1286,t200034,32,0.0159124813526,??
1287,t094837,32,0.0158966716344,??
1288,t099413,31,0.0154459392128,??
1289,t153158,31,0.0154459392128,??
1290,t052769,31,0.015438247012,??
1291,t016264,31,0.015438247012,??
1292,t050463,31,0.0154305624689,??
1293,t065466,31,0.0154305624689,??
1294,t092843,31,0.0154228855721,??
1295,t045716,31,0.015407554672,??
1296,t003412,30,0.0149476831091,??
1297,t000988,30,0.0149328023892,??
1298,t025470,30,0.014917951268,??
1299,t158361,29,0.014463840399,??
1300,t091300,29,0.0144350423096,??
1301,t006754,29,0.0144278606965,??
1302,t039943,29,0.0144278606965,??
1303,t079762,29,0.0144278606965,??
1304,t063884,29,0.0144135188867,??
1305,t163542,29,0.0143992055611,??
1306,t164184,28,0.0139650872818,??
1307,t031768,28,0.0139511709018,??
1308,t199989,28,0.0139511709018,??
1309,t045680,28,0.0139511709018,??
1310,t198803,28,0.0139303482587,??
1311,t043457,28,0.0139234211835,??
1312,t029598,28,0.0139234211835,??
1313,t081166,27,0.0134529147982,??
1314,t019815,27,0.0134529147982,??
1315,t081176,27,0.0134261561412,??
1316,t086648,26,0.012987012987,??
1317,t173350,26,0.0129805292062,??
1318,t090656,26,0.01296111665,??
1319,t000380,26,0.0129546586946,??
1320,t045297,26,0.0129224652087,??
1321,t148960,26,0.0129160457029,??
1322,t129535,26,0.0128904313337,??
1323,t004506,25,0.0124564025909,??
1324,t011695,25,0.0124501992032,??
1325,t123358,25,0.012444001991,??
1326,t055772,25,0.012444001991,??
1327,t078539,25,0.0124378109453,??
1328,t163087,25,0.0124316260567,??
1329,t177265,25,0.0124192747144,??
1330,t092392,25,0.0124192747144,??
1331,t053880,25,0.0124007936508,??
1332,t007093,24,0.011964107677,??
1333,t195230,24,0.011964107677,??
1334,t088212,24,0.011964107677,??
1335,t108687,24,0.0119581464873,??
1336,t080376,24,0.0119521912351,??
1337,t089208,24,0.0119521912351,??
1338,t090669,24,0.0119462419114,??
1339,t113299,24,0.0119284294235,??
1340,t026782,24,0.0119165839126,??
1341,t191228,23,0.0114598903837,??
1342,t110140,23,0.0114541832669,??
1343,t067736,23,0.0114541832669,??
1344,t172387,23,0.0114484818318,??
1345,t052936,23,0.0114484818318,??
1346,t170222,23,0.0114427860697,??
1347,t091888,23,0.0114370959722,??
1348,t021619,23,0.0114314115308,??
1349,t012550,23,0.0114314115308,??
1350,t167414,23,0.0114030738721,??
1351,t012379,22,0.0109725685786,??
1352,t088206,22,0.0109561752988,??
1353,t128762,22,0.0109561752988,??
1354,t163317,22,0.0109561752988,??
1355,t017657,22,0.0109561752988,??
1356,t096587,22,0.0109507217521,??
1357,t164581,22,0.0109452736318,??
1358,t130588,22,0.0109452736318,??
1359,t081582,22,0.0109343936382,??
1360,t130589,22,0.0109343936382,??
1361,t164100,22,0.0109289617486,??
1362,t094407,21,0.0104790419162,??
1363,t075579,21,0.0104738154613,??
1364,t198546,21,0.0104581673307,??
1365,t156852,21,0.0104529616725,??
1366,t076757,21,0.0104529616725,??
1367,t069943,21,0.010447761194,??
1368,t043798,21,0.0104425658876,??
1369,t078321,21,0.0104321907601,??
1370,t162919,21,0.010411502231,??
1371,t057483,20,0.00997506234414,??
1372,t162953,20,0.00996512207275,??
1373,t162903,20,0.00996015936255,??
1374,t053286,20,0.00995520159283,??
1375,t196321,20,0.00995520159283,??
1376,t062981,20,0.00995024875622,??
1377,t163463,20,0.00995024875622,??
1378,t198547,20,0.00994530084535,??
1379,t117082,20,0.00994530084535,??
1380,t133928,20,0.00994035785288,??
1381,t089292,19,0.00948103792415,??
1382,t128251,19,0.00946215139442,??
1383,t063681,19,0.00945744151319,??
1384,t090292,19,0.00945744151319,??
1385,t099898,19,0.00945273631841,??
1386,t072036,19,0.00945273631841,??
1387,t076846,19,0.00944803580308,??
1388,t079737,18,0.00897308075773,??
1389,t049809,18,0.00896860986547,??
1390,t134547,18,0.00896414342629,??
1391,t022415,18,0.00896414342629,??
1392,t119115,18,0.00895968143355,??
1393,t144430,18,0.0089552238806,??
1394,t014919,18,0.0089552238806,??
1395,t019448,18,0.00895077076082,??
1396,t120949,18,0.00893743793446,??
1397,t047919,17,0.00847880299252,??
1398,t076858,17,0.00847457627119,??
1399,t063358,17,0.00846613545817,??
1400,t025439,17,0.00846613545817,??
1401,t051795,16,0.00798403193613,??
1402,t141848,16,0.00797607178465,??
1403,t106673,16,0.00797607178465,??
1404,t017502,16,0.00797607178465,??
1405,t018413,16,0.0079720976582,??
1406,t109456,16,0.00796416127427,??
1407,t078955,16,0.00795624067628,??
1408,t148671,16,0.00795624067628,??
1409,t130148,16,0.00795228628231,??
1410,t054089,15,0.00747756729811,??
1411,t171492,15,0.00747384155456,??
1412,t055705,15,0.00747384155456,??
1413,t015989,15,0.00747011952191,??
1414,t167548,15,0.00745156482861,??
1415,t170786,15,0.00744047619048,??
1416,t062683,14,0.00699300699301,??
1417,t178846,14,0.00698951572641,??
1418,t184223,14,0.00697906281157,??
1419,t051077,14,0.00697558545092,??
1420,t036255,14,0.00697558545092,??
1421,t145538,14,0.00697211155378,??
1422,t092791,14,0.00697211155378,??
1423,t117780,14,0.00696864111498,??
1424,t049949,14,0.00696171059175,??
1425,t071191,14,0.00696171059175,??
1426,t069937,14,0.00695825049702,??
1427,t086379,13,0.00648379052369,??
1428,t170661,13,0.00648055832502,??
1429,t055046,13,0.00647732934728,??
1430,t139680,13,0.00647410358566,??
1431,t053237,13,0.00646766169154,??
1432,t086246,13,0.00645161290323,??
1433,t161658,13,0.00645161290323,??
1434,t093736,12,0.0059880239521,??
1435,t163045,12,0.00598503740648,??
1436,t022144,12,0.00598503740648,??
1437,t049819,12,0.00598205383848,??
1438,t165795,12,0.00598205383848,??
1439,t164704,12,0.00597609561753,??
1440,t074594,12,0.0059731209557,??
1441,t152719,12,0.0059731209557,??
1442,t195836,12,0.0059731209557,??
1443,t106756,12,0.0059731209557,??
1444,t102365,12,0.00596718050721,??
1445,t022260,12,0.00596718050721,??
1446,t018491,12,0.00596125186289,??
1447,t072409,12,0.00595238095238,??
1448,t153205,11,0.00548081714001,??
1449,t106355,11,0.00548081714001,??
1450,t132424,11,0.00547536087606,??
1451,t138792,11,0.00547536087606,??
1452,t135471,11,0.00546991546494,??
1453,t049395,11,0.00546719681909,??
1454,t039788,10,0.00499001996008,??
1455,t085273,10,0.00498753117207,??
1456,t149542,10,0.00498753117207,??
1457,t073785,10,0.0049850448654,??
1458,t102147,10,0.0049850448654,??
1459,t027125,10,0.0049850448654,??
1460,t170778,10,0.0049850448654,??
1461,t050569,10,0.0049850448654,??
1462,t015968,10,0.00498256103637,??
1463,t008223,10,0.00498256103637,??
1464,t080451,10,0.00498256103637,??
1465,t092881,10,0.00498256103637,??
1466,t152885,10,0.00498007968127,??
1467,t027524,10,0.00498007968127,??
1468,t166019,10,0.00498007968127,??
1469,t041315,10,0.00498007968127,??
1470,t077118,10,0.00498007968127,??
1471,t070078,10,0.00498007968127,??
1472,t200151,10,0.00497760079642,??
1473,t089308,10,0.00497760079642,??
1474,t017294,10,0.00497760079642,??
1475,t078570,10,0.00497512437811,??
1476,t163067,10,0.00497512437811,??
1477,t110796,10,0.00497512437811,??
1478,t166226,10,0.00497512437811,??
1479,t026841,10,0.00497265042268,??
1480,t006265,10,0.00497017892644,??
1481,t156586,10,0.00497017892644,??
1482,t164300,10,0.00497017892644,??
1483,t062823,10,0.00496770988574,??
1484,t109286,10,0.00496770988574,??
1485,t106769,9,0.00448654037886,??
1486,t134980,9,0.00448654037886,??
1487,t021962,9,0.00448207171315,??
1488,t055899,9,0.00448207171315,??
1489,t094836,9,0.00447984071677,??
1490,t114762,9,0.0044776119403,??
1491,t018430,9,0.0044731610338,??
1492,t191424,9,0.00446871896723,??
1493,t184229,8,0.00399201596806,??
1494,t085964,8,0.00399002493766,??
1495,t044301,8,0.00399002493766,??
1496,t063906,8,0.0039860488291,??
1497,t109392,8,0.0039860488291,??
1498,t071517,8,0.0039860488291,??
1499,t072302,8,0.0039860488291,??
1500,t056836,8,0.0039860488291,??
1501,t164302,8,0.0039860488291,??
1502,t194365,8,0.00398406374502,??
1503,t020440,8,0.00398406374502,??
1504,t069919,8,0.00398406374502,??
1505,t078423,8,0.00398406374502,??
1506,t157895,8,0.00398406374502,??
1507,t136151,8,0.00398406374502,??
1508,t059098,8,0.00398406374502,??
1509,t199532,8,0.00398406374502,??
1510,t190006,8,0.00398406374502,??
1511,t178982,8,0.00398208063713,??
1512,t078456,8,0.00398208063713,??
1513,t055112,8,0.00398208063713,??
1514,t084219,8,0.00398009950249,??
1515,t109270,8,0.00398009950249,??
1516,t001548,8,0.00397812033814,??
1517,t090957,8,0.00397812033814,??
1518,t036498,8,0.00397812033814,??
1519,t149239,8,0.00397614314115,??
1520,t082050,8,0.00397416790859,??
1521,t079342,8,0.00397022332506,??
1522,t049505,7,0.00349301397206,??
1523,t092561,7,0.00349127182045,??
1524,t057217,7,0.00348605577689,??
1525,t147299,7,0.00348432055749,??
1526,t027405,6,0.00299401197605,??
1527,t128521,6,0.00299251870324,??
1528,t109662,6,0.00299251870324,??
1529,t182572,6,0.00299251870324,??
1530,t040236,6,0.00299102691924,??
1531,t063879,6,0.00299102691924,??
1532,t166620,6,0.00298953662182,??
1533,t198306,6,0.00298953662182,??
1534,t168143,6,0.00298953662182,??
1535,t061226,6,0.00298953662182,??
1536,t110079,6,0.00298953662182,??
1537,t050428,6,0.00298953662182,??
1538,t047315,6,0.00298953662182,??
1539,t128994,6,0.00298953662182,??
1540,t154323,6,0.00298804780876,??
1541,t129573,6,0.00298804780876,??
1542,t162928,6,0.00298804780876,??
1543,t135954,6,0.00298804780876,??
1544,t088791,6,0.00298656047785,??
1545,t027272,6,0.00298656047785,??
1546,t110787,6,0.00298656047785,??
1547,t059392,6,0.00298656047785,??
1548,t110115,6,0.00298507462687,??
1549,t086383,6,0.00298507462687,??
1550,t152446,6,0.00298359025361,??
1551,t170237,6,0.00298359025361,??
